llr, words, chars, wd_len_agg, capitals, quantifiers, sw, begins_with_sw, has_diag, abs, has_quotations, has_parenthesis, has_colon, has_dash, has_semicolon, nouns, verbs, adj, adv, has_comp, has_super, has_pp
14.750620670198728, 16, 78, 3.9375, 2, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 2, 0, 1, 1
11.85814194800127, 14, 67, 3.857142857142857, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 0, 1, 0
8.96770031991381, 10, 41, 3.2, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 1
21.123010564703815, 20, 113, 4.7, 2, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 2, 2, 0, 0, 1
6.012326370435759, 20, 114, 4.75, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 1, 3, 0, 0, 0
10.635372441889592, 8, 49, 5.25, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0
19.975767534013734, 14, 77, 4.571428571428571, 1, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 3, 4, 2, 0, 0, 0, 0
14.377692508048462, 8, 42, 4.375, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 0, 0, 0, 0
24.19451363507486, 15, 96, 5.466666666666667, 2, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 1, 1, 0, 0, 1
6.552224975056451, 8, 42, 4.375, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0
24.300004695686933, 15, 90, 5.066666666666666, 1, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1, 0, 0, 0, 0
24.258773314621372, 24, 137, 4.75, 3, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 3, 1, 0, 0, 1
14.675898228059557, 9, 43, 3.888888888888889, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 1
4.129700993144493, 8, 33, 3.25, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 1
22.462192639054177, 27, 160, 4.962962962962963, 1, 0, 16, 0, 0, 1, 0, 0, 0, 0, 0, 3, 6, 2, 0, 0, 0, 1
9.873674948333193, 16, 74, 3.6875, 2, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 0, 0, 1
1.6670566853884283, 34, 176, 4.205882352941177, 1, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 2, 2, 0, 0, 1
5.625415847263051, 4, 21, 4.5, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0
21.934084461694663, 14, 77, 4.571428571428571, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 1, 0, 0, 1
20.344077222226474, 12, 56, 3.75, 3, 0, 5, 0, 1, 0, 0, 0, 0, 0, 1, 2, 5, 0, 1, 0, 0, 1
23.758367589312556, 13, 61, 3.769230769230769, 3, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 2, 1, 0, 1
8.034817860101288, 24, 115, 3.8333333333333335, 1, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 2, 0, 0, 0, 1
4.6595648703239405, 15, 62, 3.2, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 2, 0, 0, 1
21.965996666144473, 8, 34, 3.375, 3, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 1
10.042749241532004, 6, 43, 6.333333333333333, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 0, 1, 0
12.536166635224987, 2, 9, 4.0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
20.17430176365917, 25, 156, 5.28, 2, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 2, 3, 0, 0, 1
23.862006244246864, 23, 153, 5.695652173913044, 3, 0, 10, 0, 1, 0, 0, 0, 0, 0, 0, 7, 6, 1, 0, 0, 0, 1
17.491837019614103, 21, 113, 4.428571428571429, 1, 2, 11, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 2, 0, 0, 0, 1
16.337010392820748, 23, 126, 4.521739130434782, 2, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 5, 5, 2, 3, 0, 0, 1
18.57421373603849, 10, 46, 3.7, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0
17.771652717931623, 4, 22, 4.75, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0
17.270628839579484, 8, 46, 4.875, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0
12.98129372738148, 12, 60, 4.083333333333333, 2, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1
19.535823686438366, 9, 51, 4.777777777777778, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0
17.04765194457335, 10, 56, 4.7, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 1, 0, 0, 0
1.9849830908126307, 7, 44, 5.428571428571429, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 0, 0, 1
12.203573530043018, 5, 18, 2.8, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1
4.734173481340082, 17, 81, 3.823529411764706, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 0, 0, 0, 1
21.919371421866547, 13, 78, 5.076923076923077, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 2, 0, 0, 1
13.756953486927713, 7, 40, 4.857142857142857, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1
22.136102176031216, 17, 94, 4.588235294117647, 2, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 3, 5, 1, 2, 0, 0, 1
24.492014112273505, 16, 82, 4.1875, 3, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 1
22.37079119109893, 28, 143, 4.142857142857143, 2, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 0, 1, 0, 0, 1
20.451326309173616, 31, 169, 4.483870967741935, 1, 0, 13, 0, 0, 1, 0, 0, 0, 0, 0, 9, 3, 6, 0, 0, 0, 1
13.011660416693015, 13, 75, 4.846153846153846, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 1, 0, 0, 1
20.88648432134619, 22, 141, 5.454545454545454, 2, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 2, 3, 0, 0, 0
10.030832453729486, 19, 111, 4.894736842105263, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 1, 1, 0, 0, 0
14.594726913216011, 24, 152, 5.375, 1, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 1, 0, 0, 0, 1
18.80424995283748, 3, 15, 4.333333333333333, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0
24.340973740410742, 39, 228, 4.871794871794871, 1, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 2, 1, 0, 0, 1
17.842135105136045, 9, 57, 5.444444444444445, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 1, 0, 0, 1
23.8418949661381, 7, 59, 7.571428571428571, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 1, 0, 0, 1
13.179943093061404, 17, 101, 5.0, 1, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 2, 0, 0, 1
7.116500286364977, 22, 119, 4.454545454545454, 2, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1, 1, 0, 0, 1
19.341738424662573, 45, 265, 4.911111111111111, 2, 1, 19, 0, 0, 0, 0, 0, 1, 0, 0, 12, 7, 3, 5, 0, 0, 1
21.323044928604617, 31, 168, 4.451612903225806, 3, 0, 12, 0, 1, 0, 0, 0, 0, 0, 0, 10, 5, 2, 2, 0, 0, 1
18.16847255595418, 11, 48, 3.4545454545454546, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0
18.1031756507984, 35, 213, 5.114285714285714, 1, 0, 15, 0, 0, 0, 0, 0, 0, 1, 0, 8, 6, 4, 0, 0, 0, 1
21.455200738613286, 24, 144, 5.041666666666667, 1, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 3, 6, 1, 4, 0, 0, 1
11.996480694437274, 7, 34, 4.0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0
20.436563537359817, 19, 94, 4.0, 2, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 1, 0, 0, 1
6.2680833176124935, 1, 11, 11.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
24.163680456309724, 15, 74, 4.0, 3, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 0, 1, 0, 1
5.496944593500544, 4, 17, 3.5, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
5.496944593500544, 2, 9, 4.0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
18.22023288138057, 9, 48, 4.444444444444445, 2, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 0, 0, 1
21.787179622814566, 9, 46, 4.222222222222222, 2, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 1, 0, 0, 1
6.2367579351103295, 3, 16, 4.666666666666667, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
8.509893134566413, 10, 52, 4.3, 1, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3, 0, 1, 0, 0, 0
11.052774634816023, 6, 32, 4.5, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1
9.273999042766993, 5, 33, 5.8, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0
23.84184848031643, 27, 141, 4.2592592592592595, 2, 2, 13, 0, 0, 0, 0, 0, 0, 1, 0, 9, 3, 3, 0, 0, 0, 1
19.56501989817771, 37, 224, 5.081081081081081, 1, 0, 18, 0, 0, 0, 0, 0, 0, 1, 0, 9, 7, 2, 4, 0, 0, 1
13.070972829345815, 8, 43, 4.5, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 1, 0, 0, 1
15.368448048145241, 32, 175, 4.5, 1, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 3, 2, 0, 0, 1
16.291153999968664, 18, 117, 5.555555555555555, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 4, 0, 0, 1
17.59581711619039, 21, 124, 4.9523809523809526, 2, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 3, 0, 0, 1
23.689674234597067, 22, 124, 4.681818181818182, 2, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1, 2, 0, 0, 1
6.334774524391349, 10, 49, 4.0, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 0, 0, 0, 1
20.522336056518345, 26, 137, 4.3076923076923075, 1, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 2, 1, 0, 1, 1
24.102413429147173, 24, 132, 4.541666666666667, 2, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 2, 0, 0, 0, 1
8.317855955446719, 10, 58, 4.9, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1
5.450930676342913, 7, 48, 6.0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 0, 0, 0, 1
18.797474113091376, 19, 121, 5.421052631578948, 1, 0, 11, 0, 0, 0, 0, 0, 0, 1, 0, 2, 5, 1, 1, 0, 0, 1
19.17659050095778, 30, 184, 5.166666666666667, 1, 1, 15, 0, 0, 0, 0, 0, 0, 1, 0, 8, 6, 3, 0, 0, 0, 1
12.130659406223742, 11, 73, 5.7272727272727275, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 1, 0, 0, 1
15.30155204288206, 15, 99, 5.666666666666667, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 1, 0, 0, 1
6.7952470212498275, 6, 26, 3.5, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0
17.6633997249171, 35, 171, 3.914285714285714, 3, 0, 17, 0, 0, 1, 0, 0, 0, 0, 0, 11, 6, 2, 3, 0, 0, 1
6.2680833176124935, 1, 9, 9.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
14.447540466460481, 17, 99, 4.882352941176471, 1, 0, 7, 0, 1, 0, 0, 0, 0, 0, 0, 5, 3, 2, 1, 0, 0, 1
9.313532327915524, 32, 169, 4.3125, 1, 0, 15, 0, 1, 0, 0, 0, 0, 0, 0, 9, 4, 1, 3, 0, 0, 1
13.085330664284362, 9, 49, 4.555555555555555, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0
7.65155658397915, 2, 12, 5.5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
19.804133648888804, 14, 79, 4.714285714285714, 1, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 1, 0, 0, 1
3.4865215360541977, 11, 45, 3.1818181818181817, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 0, 0, 1
13.111825266700162, 4, 21, 4.5, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0
20.953317652283, 10, 67, 5.8, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 0, 0, 0
3.831103765755635, 5, 26, 4.4, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1
18.679502425419166, 14, 63, 3.5714285714285716, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 1, 0, 0, 0
9.55315350656311, 12, 71, 5.0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 2, 0, 0, 1
23.448186223457437, 8, 51, 5.5, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 1, 0, 0, 1
24.750326350577435, 16, 83, 4.25, 3, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 2, 0, 0, 1
10.158343283994464, 5, 27, 4.6, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1
9.34162220638499, 23, 113, 3.9565217391304346, 1, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 2, 0, 0, 1
17.8305533392012, 10, 47, 3.8, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1, 0, 0, 1
16.922785132167547, 11, 58, 4.363636363636363, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 1
11.341747863031424, 5, 21, 3.4, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1
16.860883698850156, 6, 29, 4.0, 2, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1
16.286207240523122, 7, 33, 3.857142857142857, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 1
19.816116950234367, 32, 187, 4.875, 2, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 3, 2, 0, 0, 1
6.068948800997366, 7, 35, 4.142857142857143, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 1
19.075021776804306, 13, 55, 3.3076923076923075, 2, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 1
21.359519039671824, 21, 101, 3.857142857142857, 2, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 0, 1, 0, 0, 1
16.83907729556941, 21, 135, 5.476190476190476, 1, 3, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 4, 2, 0, 0, 1
6.2680833176124935, 1, 5, 5.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
17.04159834635143, 4, 24, 5.25, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 1
12.901796780103695, 6, 28, 3.8333333333333335, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0
6.2680833176124935, 1, 5, 5.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
19.024723721017352, 13, 65, 4.076923076923077, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 1
7.683845589459543, 30, 180, 5.033333333333333, 1, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 1, 0, 0, 0, 1
15.83044751360653, 14, 89, 5.428571428571429, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2, 0, 1, 0, 0
9.981080551813822, 5, 37, 6.6, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 1
22.223810462339625, 29, 169, 4.862068965517241, 2, 1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 1, 2, 0, 0, 1
23.630210283410015, 37, 224, 5.081081081081081, 4, 0, 16, 0, 1, 0, 0, 0, 1, 1, 0, 12, 4, 2, 2, 0, 0, 1
24.320692980671637, 29, 185, 5.413793103448276, 2, 3, 13, 0, 0, 0, 0, 0, 0, 0, 1, 5, 7, 3, 2, 0, 0, 1
14.730252880674591, 12, 76, 5.416666666666667, 1, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 4, 3, 1, 0, 0, 0, 1
14.877841628529236, 9, 51, 4.777777777777778, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 1
15.345100779883378, 16, 100, 5.3125, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 1, 0, 0, 0, 1
10.928549489450846, 19, 82, 3.3684210526315788, 1, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 1, 2, 0, 0, 1
3.834798020722166, 7, 35, 4.142857142857143, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1
18.544436399704917, 19, 124, 5.578947368421052, 1, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 6, 3, 3, 1, 0, 0, 0
21.715334542635564, 25, 151, 5.08, 2, 1, 8, 0, 0, 2, 0, 0, 0, 0, 0, 7, 6, 0, 1, 0, 0, 1
14.209561386690401, 11, 62, 4.7272727272727275, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0
10.197385965841763, 11, 57, 4.2727272727272725, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 1
6.2939433697698215, 2, 16, 7.5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1
14.34122919317961, 7, 41, 5.0, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0
18.765118266787404, 18, 117, 5.555555555555555, 2, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 1, 3, 0, 0, 1
11.479739902790223, 15, 73, 3.933333333333333, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 1
7.028551877689546, 10, 50, 4.1, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 1, 0, 0
6.2680833176124935, 1, 12, 12.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
12.999094589254968, 7, 42, 5.142857142857143, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 1, 0, 0, 1
9.553906262324894, 6, 37, 5.333333333333333, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 0
6.2680833176124935, 1, 12, 12.0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
15.36001832998582, 6, 37, 5.333333333333333, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0
7.059703083293476, 3, 12, 3.3333333333333335, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
14.225328999786099, 5, 29, 5.0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0
12.536166635224987, 2, 12, 5.5, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
