llr, words, chars, wd_len_agg, capitals, quantifiers, sw, begins_with_sw, has_diag, abs, has_quotations, has_parenthesis, has_colon, has_dash, has_semicolon, nouns, verbs, adj, adv, has_comp, has_super, has_pp,label
19.773463230990952, 60, 308, 4.133333333333334, 1, 2, 35, 0, 0, 1, 1, 0, 0, 0, 1, 8, 13, 3, 8, 0, 1, 0,1
31.21307591262802, 29, 167, 4.724137931034483, 4, 0, 15, 0, 0, 1, 0, 0, 0, 0, 0, 9, 4, 2, 3, 0, 0, 0,1
25.745943282463717, 25, 125, 4.0, 3, 1, 13, 0, 0, 0, 1, 0, 0, 0, 0, 6, 7, 1, 1, 0, 0, 0,1
16.115385270325902, 14, 67, 3.7857142857142856, 2, 1, 8, 0, 0, 1, 1, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 1,1
6.346980147253193, 9, 42, 3.6666666666666665, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 3, 1, 0, 0, 0,1
7.934139998630591, 11, 64, 4.818181818181818, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 1, 0, 0, 0,1
27.975871362436227, 29, 136, 3.689655172413793, 4, 2, 17, 0, 0, 0, 0, 0, 0, 1, 0, 7, 3, 2, 3, 0, 1, 0,1
12.083712777199088, 16, 78, 3.875, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 0, 0, 0, 0, 0,1
8.659250961122869, 9, 42, 3.6666666666666665, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0,1
27.763151752130916, 43, 209, 3.86046511627907, 2, 1, 19, 0, 0, 0, 0, 1, 1, 0, 0, 10, 11, 3, 2, 0, 0, 0,1
22.566304466199735, 25, 140, 4.6, 3, 1, 14, 0, 0, 2, 0, 0, 0, 0, 0, 4, 10, 1, 3, 0, 0, 0,1
37.059841660796636, 42, 213, 4.071428571428571, 4, 0, 28, 0, 0, 1, 0, 0, 0, 1, 0, 8, 6, 6, 3, 0, 0, 1,1
45.09134933430223, 41, 227, 4.536585365853658, 4, 0, 24, 0, 0, 1, 1, 0, 0, 0, 0, 8, 13, 1, 5, 1, 0, 0,1
44.816230022677615, 52, 248, 3.769230769230769, 6, 2, 27, 0, 0, 1, 1, 0, 1, 0, 0, 13, 13, 1, 1, 0, 0, 0,1
12.895347107619845, 21, 104, 3.9523809523809526, 1, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 1, 1, 0, 1, 0,1
16.8526854882468, 11, 48, 3.3636363636363638, 2, 1, 6, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 2, 2, 1, 0, 0,1
16.337271408426712, 20, 107, 4.35, 1, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 3, 5, 2, 3, 1, 0, 1,1
12.997640118155914, 7, 38, 4.428571428571429, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 0, 0, 0,1
9.13475705483321, 14, 74, 4.285714285714286, 1, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 1, 1, 0, 0, 0,1
29.718835718446257, 31, 157, 4.064516129032258, 3, 0, 15, 0, 0, 0, 1, 0, 0, 0, 0, 10, 2, 2, 4, 0, 0, 0,1
37.933225052157226, 57, 278, 3.8771929824561404, 4, 0, 33, 0, 0, 0, 1, 0, 0, 0, 0, 15, 8, 3, 4, 0, 0, 0,1
8.97019728740134, 7, 41, 4.714285714285714, 1, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 3, 1, 1, 0, 0, 0, 1,1
10.739124209900442, 15, 83, 4.533333333333333, 1, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 3, 2, 0, 0, 0,1
44.85792899365156, 28, 150, 4.357142857142857, 6, 0, 16, 0, 0, 1, 1, 0, 0, 0, 0, 7, 7, 2, 2, 0, 0, 1,1
15.694061563070617, 19, 114, 5.0, 1, 1, 7, 0, 0, 0, 0, 0, 1, 0, 0, 9, 1, 2, 0, 1, 0, 0,1
25.74359613353691, 28, 190, 5.785714285714286, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 4, 3, 0, 0, 0,1
8.555463623584139, 5, 30, 5.0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 0, 0,1
10.379275109455921, 13, 71, 4.461538461538462, 1, 1, 7, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 1, 0, 0, 0, 0,1
15.062136373891613, 13, 68, 4.230769230769231, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 0, 0, 0, 0,1
13.297372241319454, 27, 137, 4.111111111111111, 1, 0, 16, 0, 0, 0, 1, 0, 0, 0, 1, 6, 4, 4, 1, 0, 0, 0,1
11.772095793007049, 30, 152, 4.066666666666666, 1, 0, 16, 0, 1, 0, 0, 0, 0, 0, 0, 5, 7, 0, 4, 0, 1, 0,1
7.529389628030489, 16, 86, 4.375, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 2, 0, 0, 0, 1,1
6.9707499149476035, 3, 20, 5.666666666666667, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0,1
31.468875330723968, 30, 168, 4.6, 2, 1, 16, 0, 0, 0, 1, 0, 0, 0, 0, 7, 7, 1, 2, 0, 0, 0,1
23.213019381547422, 22, 118, 4.363636363636363, 2, 0, 11, 0, 0, 3, 0, 0, 0, 0, 0, 7, 2, 2, 1, 0, 0, 0,1
17.577678719942945, 17, 79, 3.6470588235294117, 2, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 4, 2, 0, 2, 0, 0, 0,1
36.400948084380616, 42, 209, 3.9761904761904763, 4, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 2, 4, 0, 0, 0,1
22.917751387997775, 30, 177, 4.9, 1, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 3, 5, 0, 0, 0,1
11.646173372780089, 8, 52, 5.5, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0,1
13.060012225787126, 11, 65, 4.909090909090909, 1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 1, 5, 2, 1, 1, 0, 0, 0,1
13.853526781308355, 14, 81, 4.785714285714286, 1, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 4, 2, 1, 1, 0, 1, 0,1
7.316562770341721, 15, 70, 3.6666666666666665, 1, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 1, 5, 1, 1, 0, 0, 1,1
28.907392537625775, 21, 118, 4.619047619047619, 3, 1, 12, 0, 0, 1, 1, 0, 0, 0, 0, 5, 3, 4, 1, 1, 0, 0,1
6.535516985839267, 8, 42, 4.25, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0,1
8.138510304623942, 13, 81, 5.230769230769231, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 1, 0, 0, 0,1
18.726792551824218, 18, 88, 3.888888888888889, 2, 0, 11, 0, 0, 1, 1, 0, 0, 1, 0, 5, 3, 1, 1, 0, 0, 0,1
10.008208851373006, 12, 69, 4.75, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 2, 0, 0, 1, 0,1
32.0760642094, 50, 254, 4.08, 2, 0, 23, 0, 0, 2, 0, 0, 0, 0, 1, 8, 12, 3, 2, 0, 0, 0,1
9.08933470236237, 5, 29, 4.8, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0,1
16.07137443680952, 18, 91, 4.055555555555555, 1, 1, 8, 0, 0, 1, 1, 0, 0, 0, 0, 4, 5, 0, 1, 0, 0, 0,1
12.422290915463671, 26, 134, 4.153846153846154, 1, 0, 16, 0, 0, 0, 0, 0, 1, 0, 0, 5, 4, 2, 6, 0, 0, 1,1
38.590596911089676, 8, 53, 5.625, 5, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 4, 1, 1, 0, 0, 0, 0,1
10.58332049289242, 11, 58, 4.2727272727272725, 1, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3, 1, 2, 0, 0, 0,1
11.414919672303874, 13, 65, 4.0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 1, 1, 0, 0,1
19.943581669699455, 13, 89, 5.846153846153846, 1, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 3, 3, 2, 1, 1, 0, 0,1
8.49618101589531, 6, 42, 6.0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0,1
15.886365958682216, 18, 94, 4.222222222222222, 2, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 4, 3, 1, 2, 0, 1, 0,1
22.172161180648455, 35, 196, 4.628571428571429, 1, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 6, 7, 3, 3, 0, 0, 0,1
11.979872789069432, 8, 43, 4.375, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0,1
18.051845913392334, 19, 114, 5.0, 1, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 3, 4, 0, 2, 0, 0, 0,1
13.16903928711689, 12, 67, 4.583333333333333, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 0, 0, 0, 0,1
9.27585343465058, 8, 47, 4.875, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0,1
21.322702144158807, 13, 71, 4.384615384615385, 2, 0, 5, 0, 0, 0, 1, 0, 0, 1, 0, 2, 4, 0, 1, 0, 0, 0,1
27.965509121168008, 13, 70, 4.384615384615385, 3, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 2, 4, 0, 1, 0, 0, 0,1
13.53740631935856, 10, 55, 4.5, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0,1
13.701078333386938, 6, 46, 6.666666666666667, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0,1
9.28661469225961, 19, 119, 5.2631578947368425, 1, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 1, 5, 0, 1, 0,1
11.523794723049095, 10, 49, 3.9, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 2, 0, 0, 0, 0,1
21.741256507938683, 20, 132, 5.6, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 7, 2, 4, 1, 0, 0, 0,1
7.067540602847851, 10, 59, 4.9, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 0, 0, 0, 0, 0,1
20.213542361052532, 7, 33, 3.7142857142857144, 2, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0,1
31.12890158563829, 32, 167, 4.1875, 4, 1, 18, 0, 0, 1, 0, 0, 0, 0, 1, 6, 7, 4, 2, 1, 0, 1,1
15.090664467171202, 15, 76, 4.066666666666666, 1, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 1, 0,1
56.1904810633571, 45, 249, 4.4222222222222225, 6, 0, 19, 0, 0, 1, 0, 0, 0, 0, 1, 20, 1, 4, 2, 0, 0, 0,1
18.075191750644876, 22, 115, 4.181818181818182, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 2, 2, 0, 0, 0,1
31.392085311663845, 21, 90, 3.2857142857142856, 3, 0, 12, 0, 0, 0, 1, 0, 0, 0, 0, 4, 4, 1, 3, 0, 0, 0,1
12.676423469418067, 17, 104, 5.117647058823529, 1, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 3, 3, 3, 2, 0, 0, 0,1
12.549165942128905, 17, 102, 5.0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 3, 0, 1, 0, 0,1
10.551772745618877, 14, 74, 4.285714285714286, 1, 1, 7, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3, 1, 3, 0, 0, 0,1
24.67762438039831, 17, 86, 4.0588235294117645, 3, 0, 8, 0, 0, 0, 1, 0, 0, 0, 1, 4, 6, 0, 0, 0, 0, 0,1
8.496512979910712, 14, 72, 4.142857142857143, 1, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 0, 0, 0, 0,1
10.283935934526859, 11, 58, 4.2727272727272725, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0,1
13.26148546477825, 17, 98, 4.764705882352941, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 1, 0, 0, 0, 0,1
10.12086991041352, 21, 130, 5.190476190476191, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 4, 1, 0, 1, 0,1
13.095763849756151, 19, 113, 4.947368421052632, 1, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1, 2, 0, 0, 0,1
12.276493158276761, 12, 70, 4.833333333333333, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 0, 0, 0, 0,1
22.401735907455897, 26, 140, 4.384615384615385, 2, 0, 17, 0, 0, 0, 1, 0, 0, 0, 0, 5, 5, 1, 1, 0, 0, 0,1
38.45507603720426, 25, 178, 6.12, 2, 0, 9, 0, 0, 1, 0, 0, 0, 0, 1, 7, 5, 5, 0, 0, 0, 0,1
10.270531986506377, 9, 48, 4.333333333333333, 1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0,1
10.524278263551006, 17, 91, 4.352941176470588, 1, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 2, 5, 1, 1, 0, 0, 0,1
19.82265525976637, 31, 152, 3.903225806451613, 2, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 1, 6, 1, 0, 0,1
10.15903426493947, 6, 31, 4.166666666666667, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0,1
13.437476986550147, 16, 79, 3.9375, 2, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 1, 0, 0, 0,1
36.16449719871011, 33, 159, 3.8181818181818183, 4, 0, 18, 0, 0, 0, 1, 1, 0, 0, 0, 8, 6, 3, 3, 0, 0, 0,1
7.6775392690523425, 16, 77, 3.8125, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 1, 0, 0, 0,1
5.2304167594319955, 16, 76, 3.75, 1, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 2, 4, 1, 2, 0, 0, 0,1
9.47971162805407, 17, 77, 3.5294117647058822, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 3, 2, 0, 0, 0,1
9.954055211500734, 22, 122, 4.545454545454546, 1, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 3, 5, 2, 4, 0, 1, 0,1
8.049515917957574, 5, 31, 5.2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0,1
7.723562545178685, 18, 88, 3.888888888888889, 1, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 2, 0, 0, 0,1
18.92128160377779, 18, 90, 4.0, 2, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 1, 2, 0, 0, 0,1
15.695286424910197, 32, 172, 4.375, 1, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 3, 4, 0, 0, 0,1
11.129473127144749, 26, 118, 3.5384615384615383, 1, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 1, 1, 0, 1, 0,1
10.53847612269139, 5, 38, 6.6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1, 0, 1, 0, 0, 0,1
19.15618715604766, 19, 83, 3.3684210526315788, 2, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 3, 1, 0, 0, 0,1
9.176903136355353, 12, 61, 4.083333333333333, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 5, 1, 1, 0, 0, 0, 0,1
12.412437654891354, 27, 145, 4.37037037037037, 1, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 4, 4, 2, 2, 0, 0, 0,1
8.857816159286287, 7, 37, 4.285714285714286, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0,1
18.388629956201612, 18, 81, 3.5, 2, 0, 10, 0, 0, 0, 1, 0, 0, 0, 0, 1, 4, 3, 4, 1, 0, 0,1
26.411864838781383, 25, 136, 4.44, 1, 0, 9, 0, 0, 0, 1, 0, 0, 1, 0, 7, 6, 4, 2, 1, 0, 0,1
10.865588301312206, 14, 70, 4.0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 2, 0, 0, 0,1
7.955061323257219, 10, 53, 4.3, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 1, 0, 0, 0,1
7.9562281425890395, 10, 45, 3.5, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0,1
10.630520804584108, 12, 60, 4.0, 1, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 1, 0,1
4.25166240796649, 4, 15, 2.75, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0,1
36.72565433767086, 29, 165, 4.655172413793103, 4, 1, 12, 0, 0, 1, 1, 0, 0, 1, 0, 7, 6, 4, 2, 0, 0, 1,1
13.679923391662156, 25, 128, 4.04, 1, 1, 12, 0, 1, 1, 0, 0, 0, 1, 0, 3, 6, 3, 2, 0, 0, 0,1
14.013581423730017, 12, 68, 4.666666666666667, 1, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 4, 2, 1, 1, 0, 1, 0,1
8.505201722660903, 18, 77, 3.2777777777777777, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 1, 0, 0,1
11.564988874891709, 13, 64, 3.923076923076923, 1, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 0, 0,1
12.461784530174874, 17, 104, 5.117647058823529, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 2, 0, 0, 0, 0,1
7.594914277305163, 16, 80, 4.0, 1, 0, 8, 0, 0, 1, 0, 0, 0, 0, 1, 5, 1, 0, 0, 0, 0, 0,1
3.4824607807396073, 9, 46, 4.111111111111111, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0,1
17.743783945339636, 11, 63, 4.7272727272727275, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 0, 0,1
27.30963332541001, 19, 76, 3.0, 3, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 2, 1, 0, 0,1
20.53349702863663, 12, 49, 3.0833333333333335, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 1, 1, 0, 0,1
7.741336624189558, 13, 68, 4.230769230769231, 1, 0, 6, 0, 0, 2, 1, 0, 0, 0, 0, 4, 3, 1, 1, 0, 0, 0,1
13.11585622325985, 13, 58, 3.4615384615384617, 2, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 2, 0, 0, 1,1
8.245922916692637, 19, 97, 4.105263157894737, 1, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 1, 1, 0, 0,1
33.03029432640268, 28, 140, 4.0, 2, 2, 13, 0, 0, 0, 1, 0, 0, 0, 0, 5, 5, 3, 1, 0, 0, 0,1
12.81853511235632, 14, 79, 4.642857142857143, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 1, 0, 0, 0,1
35.23321874499332, 43, 232, 4.372093023255814, 5, 3, 21, 0, 0, 0, 1, 0, 0, 1, 0, 9, 10, 6, 4, 1, 0, 1,1
23.15565615440575, 41, 237, 4.780487804878049, 1, 1, 15, 0, 0, 2, 0, 0, 0, 0, 0, 9, 3, 11, 1, 0, 0, 0,1
13.86309647496641, 23, 133, 4.782608695652174, 1, 0, 7, 0, 0, 2, 0, 0, 0, 1, 0, 8, 2, 6, 0, 0, 0, 1,1
12.565246130410626, 21, 113, 4.380952380952381, 1, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 2, 4, 5, 0, 1, 0, 0,1
18.869361999554908, 18, 96, 4.333333333333333, 2, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 4, 3, 2, 2, 1, 0, 0,1
17.59240903350441, 19, 88, 3.6315789473684212, 3, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 2, 5, 3, 0, 1, 0, 1,1
27.984159760012382, 18, 91, 4.055555555555555, 3, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 4, 4, 3, 1, 0, 1, 0,1
9.569471948239618, 19, 104, 4.473684210526316, 1, 1, 10, 0, 0, 1, 0, 0, 0, 0, 0, 5, 5, 0, 2, 0, 0, 0,1
14.783640633921134, 7, 29, 3.142857142857143, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 0, 0,1
16.836542121338294, 9, 50, 4.555555555555555, 2, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 1, 1, 0, 0,1
11.625237899031747, 18, 92, 4.111111111111111, 1, 0, 10, 0, 0, 0, 1, 0, 0, 1, 0, 6, 3, 0, 1, 0, 0, 1,1
16.90061886746115, 17, 81, 3.764705882352941, 2, 0, 6, 0, 0, 1, 1, 0, 0, 0, 0, 4, 5, 1, 1, 0, 0, 1,1
8.542896891333752, 11, 68, 5.181818181818182, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 0, 0, 0, 0,1
64.30825701235811, 50, 231, 3.62, 9, 1, 26, 0, 0, 1, 1, 0, 0, 1, 1, 14, 8, 3, 4, 0, 0, 1,1
11.323563378723904, 13, 62, 3.769230769230769, 1, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 0,1
17.86394981954942, 21, 122, 4.809523809523809, 2, 2, 11, 0, 0, 1, 0, 0, 0, 0, 0, 1, 5, 4, 1, 0, 0, 0,1
11.370891844744712, 14, 72, 4.142857142857143, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 0,1
8.332451112846718, 6, 34, 4.666666666666667, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0,1
14.375897036660293, 12, 65, 4.416666666666667, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 1, 0, 0, 0,1
12.266233592203978, 24, 138, 4.75, 1, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 3, 3, 1, 0, 0,1
8.89218844998646, 18, 86, 3.7777777777777777, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 0, 0, 0, 0,1
16.733794590928994, 8, 47, 4.875, 2, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0,1
13.105026498676859, 10, 55, 4.5, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0,1
23.381038064625496, 16, 93, 4.8125, 2, 0, 8, 0, 0, 1, 0, 0, 0, 1, 0, 4, 2, 2, 0, 0, 0, 0,1
25.109915742072552, 12, 60, 4.0, 3, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 2, 0, 0, 0,1
10.59917276842421, 13, 68, 4.230769230769231, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 1, 1, 1, 0,1
10.265577628206726, 12, 65, 4.416666666666667, 1, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 2, 0, 0, 0,1
6.316053814144795, 8, 45, 4.625, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0,1
12.327811973884858, 13, 74, 4.6923076923076925, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 1, 0, 0, 0,1
8.791884385613917, 13, 65, 4.0, 1, 1, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 1, 0, 0, 0,1
21.85581990283762, 22, 130, 4.909090909090909, 1, 0, 11, 0, 0, 1, 0, 0, 0, 1, 0, 7, 3, 1, 1, 0, 0, 0,1
13.512645102406802, 24, 133, 4.541666666666667, 1, 1, 12, 0, 0, 1, 0, 0, 0, 0, 0, 5, 6, 3, 2, 1, 0, 0,1
12.71711640252767, 15, 89, 4.933333333333334, 1, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 4, 1, 0, 1, 1,1
