llr, words, chars, wd_len_agg, capitals, quantifiers, sw, begins_with_sw, has_diag, abs, has_quotations, has_parenthesis, has_colon, has_dash, has_semicolon, nouns, verbs, adj, adv, has_comp, has_super, has_pp, label
10.70799090043334, 5, 36, 6.2, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 1
7.8595524291232906, 8, 40, 4.0, 1, 1, 4, 0, 0, 1, 1, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 1
7.433156412008651, 5, 28, 4.6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 1
12.535836871494293, 10, 50, 4.0, 1, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 1, 0, 1, 0, 1
12.084833818223409, 20, 115, 4.75, 1, 1, 9, 0, 0, 1, 0, 0, 0, 0, 0, 6, 2, 3, 0, 0, 0, 0, 1
26.56291899848425, 42, 193, 3.5952380952380953, 2, 1, 23, 0, 0, 3, 0, 0, 0, 0, 0, 9, 9, 2, 0, 0, 0, 0, 1
12.277772160391136, 24, 127, 4.291666666666667, 1, 1, 13, 0, 0, 1, 0, 0, 0, 0, 0, 6, 4, 3, 0, 0, 0, 0, 1
13.590843152960794, 18, 110, 5.111111111111111, 1, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 6, 4, 2, 0, 0, 0, 0, 1
15.920223597089237, 12, 66, 4.5, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 0, 0, 0, 0, 1
16.642350275538703, 13, 66, 4.076923076923077, 1, 0, 8, 0, 0, 2, 0, 0, 0, 0, 0, 2, 5, 1, 2, 0, 0, 0, 1
7.30422966977315, 13, 62, 3.769230769230769, 1, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 1, 2, 0, 0, 0, 1
21.304981432880933, 27, 163, 5.074074074074074, 1, 1, 12, 0, 0, 1, 0, 0, 0, 0, 0, 9, 3, 1, 1, 0, 0, 0, 1
30.056754488762213, 39, 228, 4.846153846153846, 3, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 4, 1, 0, 0, 0, 1
57.14274839303216, 71, 392, 4.52112676056338, 6, 1, 38, 0, 0, 1, 0, 0, 0, 1, 0, 16, 15, 4, 3, 0, 0, 1, 1
29.67877169011484, 24, 122, 4.083333333333333, 4, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 2, 0, 0, 0, 1
45.41834148640171, 43, 180, 3.186046511627907, 5, 3, 29, 0, 0, 4, 0, 0, 0, 0, 0, 1, 10, 1, 8, 0, 0, 0, 1
24.096379870954554, 25, 148, 4.92, 2, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 6, 5, 3, 2, 0, 0, 0, 1
12.351608189040297, 14, 81, 4.857142857142857, 1, 0, 7, 0, 0, 1, 0, 0, 0, 1, 0, 3, 1, 2, 1, 0, 0, 0, 1
5.482805297849614, 18, 100, 4.555555555555555, 1, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 2, 2, 0, 0, 0, 1
7.1872168437723065, 14, 67, 3.7857142857142856, 1, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 5, 2, 1, 1, 0, 0, 0, 1
23.220596091077766, 28, 134, 3.7857142857142856, 3, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 3, 2, 0, 0, 0, 1
17.825560099531085, 24, 113, 3.7083333333333335, 2, 1, 15, 0, 0, 2, 0, 0, 0, 0, 1, 4, 5, 5, 2, 0, 0, 0, 1
39.528174990255046, 38, 183, 3.8421052631578947, 5, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 2, 3, 0, 0, 0, 1
35.783764903048024, 29, 126, 3.3448275862068964, 5, 0, 21, 0, 0, 1, 0, 0, 0, 0, 0, 3, 5, 0, 3, 0, 0, 0, 1
20.127371073271505, 26, 139, 4.346153846153846, 2, 1, 14, 0, 0, 1, 0, 0, 0, 0, 0, 7, 5, 1, 1, 0, 0, 0, 1
11.962311026674668, 33, 161, 3.878787878787879, 1, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 5, 5, 0, 0, 0, 1
12.098431943394482, 20, 115, 4.75, 1, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 3, 0, 0, 0, 1
13.930845212148094, 17, 87, 4.117647058823529, 1, 2, 9, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 1, 1, 0, 0, 0, 1
10.663567475323786, 9, 63, 6.0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 0, 0, 1
18.231377900955742, 19, 111, 4.842105263157895, 1, 0, 9, 0, 0, 2, 0, 0, 0, 0, 0, 5, 4, 1, 0, 0, 0, 0, 1
7.771847606253939, 19, 96, 4.105263157894737, 1, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 2, 2, 0, 0, 0, 1
18.535640343527298, 31, 166, 4.354838709677419, 2, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 3, 1, 0, 0, 1, 1
14.363955695829873, 38, 177, 3.6578947368421053, 1, 0, 23, 0, 0, 3, 0, 0, 0, 0, 0, 8, 5, 2, 1, 0, 0, 0, 1
24.615404872346648, 40, 208, 4.2, 3, 0, 20, 0, 0, 6, 1, 0, 0, 0, 0, 11, 6, 4, 2, 1, 0, 0, 1
18.213995203304595, 19, 101, 4.315789473684211, 2, 1, 11, 0, 0, 0, 1, 0, 0, 1, 0, 5, 4, 2, 1, 0, 0, 0, 1
11.622489958718171, 15, 86, 4.733333333333333, 1, 0, 7, 0, 0, 1, 1, 0, 0, 0, 0, 5, 3, 1, 1, 0, 1, 0, 1
15.691985283124295, 12, 56, 3.6666666666666665, 2, 1, 7, 0, 0, 0, 1, 0, 0, 0, 0, 3, 3, 0, 1, 0, 0, 0, 1
11.563461285913787, 14, 70, 4.071428571428571, 1, 0, 8, 0, 0, 2, 0, 0, 0, 1, 0, 3, 2, 1, 1, 1, 0, 0, 1
9.964009794329115, 5, 43, 7.6, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1
19.23508592750531, 22, 126, 4.7272727272727275, 2, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 8, 4, 1, 1, 0, 0, 0, 1
32.530147342883104, 40, 222, 4.55, 3, 0, 23, 0, 0, 3, 0, 0, 0, 1, 1, 8, 4, 6, 1, 1, 0, 0, 1
38.38792474135408, 57, 272, 3.7719298245614037, 4, 1, 36, 0, 0, 1, 0, 0, 0, 1, 0, 11, 8, 8, 4, 0, 1, 0, 1
8.905808261745173, 20, 101, 4.05, 1, 0, 11, 0, 0, 1, 0, 0, 0, 0, 0, 5, 3, 0, 1, 0, 0, 0, 1
43.6053961764323, 51, 255, 4.0, 5, 0, 30, 0, 0, 1, 0, 0, 0, 0, 0, 7, 8, 6, 4, 0, 1, 0, 1
33.1624758817082, 37, 202, 4.45945945945946, 2, 1, 20, 0, 0, 3, 0, 0, 0, 0, 1, 9, 8, 3, 0, 0, 0, 0, 1
18.552736599157928, 18, 101, 4.611111111111111, 1, 1, 7, 0, 0, 2, 0, 0, 0, 0, 0, 6, 3, 1, 0, 0, 0, 0, 1
11.756874133722917, 16, 94, 4.9375, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 2, 0, 0, 0, 1
22.112882792742347, 27, 137, 4.074074074074074, 3, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 1, 1, 0, 0, 0, 1
9.239030116100793, 12, 62, 4.166666666666667, 1, 1, 7, 0, 0, 1, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 1
20.64100680211934, 21, 96, 3.5714285714285716, 3, 1, 11, 0, 0, 2, 0, 0, 0, 0, 0, 6, 3, 1, 2, 0, 0, 0, 1
8.680651101654682, 8, 41, 4.125, 1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 0, 2, 0, 0, 0, 1
9.70610877732683, 11, 42, 2.8181818181818183, 1, 0, 5, 0, 0, 1, 1, 0, 0, 0, 0, 4, 1, 0, 1, 0, 0, 0, 1
23.03722579540402, 19, 82, 3.3157894736842106, 3, 0, 11, 0, 0, 1, 1, 0, 0, 0, 0, 2, 5, 1, 2, 0, 0, 0, 1
11.194212939553836, 14, 75, 4.357142857142857, 1, 1, 8, 0, 0, 1, 1, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 1
38.535645421237085, 47, 244, 4.191489361702128, 3, 0, 29, 0, 0, 3, 1, 0, 0, 0, 0, 11, 6, 1, 6, 1, 0, 0, 1
24.156919756587243, 20, 111, 4.55, 2, 0, 10, 0, 0, 1, 1, 0, 0, 1, 0, 4, 4, 2, 2, 0, 0, 1, 1
28.495139053598084, 24, 120, 4.0, 4, 0, 16, 0, 0, 1, 1, 0, 0, 0, 1, 5, 5, 1, 0, 0, 0, 0, 1
41.44223149311709, 47, 223, 3.74468085106383, 5, 1, 29, 0, 0, 4, 0, 0, 0, 0, 0, 9, 9, 2, 2, 0, 0, 0, 1
13.210984950486178, 20, 103, 4.15, 1, 0, 11, 0, 0, 1, 0, 0, 0, 0, 0, 3, 4, 2, 2, 0, 0, 0, 1
6.111206585810466, 16, 80, 4.0, 1, 1, 8, 0, 0, 1, 0, 0, 0, 0, 0, 4, 3, 0, 2, 0, 0, 0, 1
11.716179796452474, 14, 100, 6.142857142857143, 1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 5, 3, 1, 2, 0, 0, 0, 1
13.117812316220293, 11, 63, 4.7272727272727275, 1, 0, 5, 0, 0, 1, 1, 0, 0, 0, 0, 5, 2, 0, 1, 0, 0, 0, 1
16.58827135802183, 15, 71, 3.7333333333333334, 2, 0, 10, 0, 0, 1, 1, 0, 0, 0, 0, 2, 4, 1, 1, 0, 0, 0, 1
10.357792165206128, 7, 36, 4.142857142857143, 1, 0, 3, 0, 0, 2, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1
13.525386077279485, 10, 63, 5.3, 1, 0, 4, 0, 0, 1, 0, 0, 0, 1, 0, 5, 0, 1, 0, 0, 0, 0, 1
23.395485845644988, 20, 104, 4.2, 2, 0, 8, 0, 0, 3, 0, 0, 0, 0, 0, 7, 3, 2, 0, 0, 0, 0, 1
9.736670125881888, 22, 106, 3.8181818181818183, 1, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 4, 4, 1, 3, 0, 0, 0, 1
4.97910500723772, 18, 83, 3.611111111111111, 1, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 1, 0, 0, 0, 1
16.7578391243439, 27, 127, 3.7037037037037037, 3, 0, 14, 0, 0, 1, 0, 0, 0, 0, 0, 5, 5, 0, 4, 0, 0, 1, 1
16.121951755288183, 25, 154, 5.16, 1, 0, 12, 0, 0, 2, 0, 0, 0, 1, 0, 9, 3, 1, 1, 0, 0, 0, 1
16.48383371785551, 17, 85, 4.0, 2, 0, 10, 0, 0, 2, 0, 0, 0, 0, 0, 4, 4, 1, 1, 0, 0, 0, 1
11.9929413313922, 13, 59, 3.5384615384615383, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 0, 0, 0, 0, 1
7.91125166342089, 12, 64, 4.333333333333333, 1, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 0, 1
9.486427559332952, 11, 65, 4.909090909090909, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 0, 0, 1, 0, 1
9.201644920649569, 19, 91, 3.789473684210526, 1, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 3, 0, 0, 0, 0, 1
6.450380465067238, 14, 85, 5.071428571428571, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 1
11.789013366128094, 14, 78, 4.571428571428571, 1, 0, 6, 0, 0, 4, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 1
14.636963630823681, 29, 166, 4.724137931034483, 1, 1, 18, 0, 0, 1, 0, 0, 0, 0, 0, 5, 5, 2, 2, 0, 0, 0, 1
20.00085173824573, 12, 69, 4.75, 2, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 1
36.147843776715, 41, 220, 4.365853658536586, 3, 4, 19, 0, 0, 0, 1, 0, 0, 0, 0, 11, 5, 3, 1, 0, 0, 0, 1
29.144676331634173, 51, 255, 4.0, 3, 1, 28, 0, 0, 0, 1, 0, 0, 0, 0, 10, 12, 2, 2, 0, 0, 0, 1
18.467018727569172, 20, 108, 4.4, 2, 1, 10, 0, 0, 2, 1, 0, 0, 0, 0, 3, 5, 2, 0, 0, 0, 0, 1
6.722754276544179, 12, 82, 5.833333333333333, 1, 0, 5, 0, 0, 1, 1, 0, 0, 0, 0, 4, 2, 2, 1, 0, 0, 0, 1
21.108100926025, 23, 131, 4.695652173913044, 2, 1, 13, 0, 0, 1, 1, 0, 0, 0, 0, 4, 3, 4, 1, 0, 1, 0, 1
25.320834996416316, 32, 193, 5.03125, 2, 1, 16, 0, 0, 4, 1, 0, 0, 0, 0, 8, 7, 2, 0, 0, 0, 0, 1
14.413386274589582, 22, 139, 5.318181818181818, 1, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 3, 1, 0, 0, 0, 1
12.6716911215804, 21, 114, 4.428571428571429, 1, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1, 2, 0, 0, 0, 1
13.73542431302508, 30, 134, 3.466666666666667, 1, 0, 19, 0, 0, 1, 0, 0, 0, 0, 0, 5, 6, 2, 0, 0, 0, 0, 1
10.3708075225435, 11, 64, 4.818181818181818, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 1, 0, 0, 0, 0, 1
13.197893750963516, 11, 64, 4.818181818181818, 1, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 1
9.7826670088894, 10, 51, 4.1, 1, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 1
10.322559235606198, 11, 65, 4.909090909090909, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 1
13.207231242610224, 29, 131, 3.5172413793103448, 2, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 1, 1, 0, 0, 0, 1
8.38818564734226, 17, 84, 4.0, 1, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 1, 0, 0, 0, 1
11.165198049241388, 13, 71, 4.461538461538462, 1, 1, 7, 0, 0, 1, 0, 0, 0, 1, 0, 4, 2, 2, 1, 0, 0, 0, 1
12.519422923158652, 16, 102, 5.375, 1, 0, 8, 0, 0, 0, 0, 0, 0, 1, 0, 6, 2, 1, 0, 0, 0, 0, 1
22.490243354744237, 17, 100, 4.882352941176471, 2, 0, 8, 0, 0, 0, 0, 0, 0, 1, 0, 5, 3, 1, 2, 0, 0, 0, 1
20.93498906473556, 34, 180, 4.294117647058823, 2, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 1, 3, 0, 0, 0, 1
23.756282775235743, 18, 97, 4.388888888888889, 3, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 6, 2, 1, 0, 0, 0, 0, 1
22.20115290807574, 35, 175, 4.0, 1, 0, 20, 0, 0, 2, 0, 0, 0, 0, 1, 9, 5, 3, 1, 1, 0, 0, 1
12.031306763991681, 22, 113, 4.136363636363637, 1, 0, 14, 0, 0, 1, 0, 0, 0, 0, 0, 3, 6, 3, 2, 0, 0, 0, 1
10.807604769985822, 18, 99, 4.5, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 2, 0, 0, 0, 0, 1
12.909606500952009, 17, 85, 4.0, 2, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 5, 2, 2, 1, 0, 0, 0, 1
15.191339099923656, 13, 75, 4.769230769230769, 1, 0, 7, 0, 0, 2, 0, 0, 0, 0, 0, 3, 3, 2, 0, 0, 0, 0, 1
18.776792372759612, 11, 71, 5.454545454545454, 1, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 5, 2, 1, 0, 0, 0, 0, 1
11.736281809439246, 16, 75, 3.6875, 1, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 1, 0, 0, 0, 1
41.099236747454626, 31, 158, 4.129032258064516, 4, 1, 19, 0, 0, 2, 0, 0, 0, 1, 0, 5, 7, 0, 2, 0, 0, 0, 1
27.304012119470684, 31, 169, 4.451612903225806, 2, 1, 14, 0, 0, 1, 0, 0, 0, 0, 0, 8, 5, 2, 3, 0, 0, 0, 1
27.47393536251822, 23, 113, 3.9130434782608696, 2, 0, 13, 0, 0, 0, 0, 0, 0, 1, 0, 3, 6, 3, 0, 1, 0, 0, 1
14.720369861603588, 23, 115, 4.0, 1, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 3, 4, 0, 0, 0, 1
29.51425503007849, 34, 144, 3.235294117647059, 4, 1, 22, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 1, 2, 0, 0, 0, 1
10.920995215837495, 17, 86, 4.0588235294117645, 1, 1, 8, 0, 0, 1, 0, 0, 0, 0, 0, 6, 2, 1, 1, 0, 0, 0, 1
19.94645799247163, 26, 168, 5.461538461538462, 1, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 4, 2, 0, 1, 0, 1
12.062171737914786, 18, 77, 3.2777777777777777, 1, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 2, 1, 1, 0, 0, 1
8.899417656873412, 13, 75, 4.769230769230769, 1, 0, 7, 0, 0, 1, 0, 0, 0, 1, 0, 5, 1, 1, 0, 0, 0, 0, 1
10.93833129010504, 16, 99, 5.1875, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 1
36.2846580418328, 49, 273, 4.571428571428571, 3, 1, 26, 0, 0, 1, 0, 0, 0, 1, 0, 9, 11, 5, 1, 0, 1, 0, 1
15.246703986083121, 30, 171, 4.7, 1, 0, 16, 0, 0, 1, 0, 0, 0, 0, 0, 8, 5, 2, 3, 0, 0, 0, 1
9.478250348033662, 15, 93, 5.2, 1, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 6, 2, 2, 0, 0, 0, 0, 1
19.7561663432541, 46, 250, 4.434782608695652, 1, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 4, 0, 0, 0, 0, 1
8.823673464401296, 15, 61, 3.066666666666667, 1, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0, 1
8.430429645164775, 17, 76, 3.4705882352941178, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 2, 0, 0, 0, 0, 1
16.001752656321642, 38, 214, 4.631578947368421, 1, 1, 22, 0, 0, 2, 0, 0, 0, 0, 0, 7, 6, 1, 3, 0, 0, 0, 1
11.224248060482488, 25, 141, 4.64, 1, 1, 12, 0, 0, 3, 0, 0, 0, 0, 0, 8, 2, 3, 2, 0, 0, 0, 1
17.434302219417614, 15, 110, 6.333333333333333, 1, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 3, 0, 0, 0, 0, 1
12.002381214749656, 12, 65, 4.416666666666667, 1, 0, 8, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 1
21.60562120405242, 40, 208, 4.2, 3, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 2, 1, 0, 0, 0, 1
16.753380751831823, 25, 147, 4.88, 2, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 2, 0, 1, 0, 1
11.832146759819969, 17, 83, 3.8823529411764706, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 2, 0, 0, 0, 1
29.33451619417258, 40, 233, 4.825, 2, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 6, 1, 0, 0, 0, 1
8.747975574578454, 11, 58, 4.2727272727272725, 1, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 1, 0, 0, 1
9.204736078158648, 10, 53, 4.3, 1, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 1
18.72203491197816, 22, 122, 4.545454545454546, 2, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 1, 1, 0, 0, 0, 1
11.166625961742985, 20, 90, 3.5, 1, 2, 9, 0, 0, 1, 0, 0, 0, 0, 0, 5, 5, 1, 0, 0, 0, 0, 1
21.966913786580097, 38, 206, 4.421052631578948, 3, 0, 18, 0, 0, 4, 0, 0, 0, 0, 0, 11, 10, 1, 4, 1, 0, 1, 1
9.45634505639649, 20, 99, 3.95, 1, 0, 12, 0, 0, 2, 0, 0, 0, 0, 0, 6, 3, 1, 0, 0, 0, 0, 1
12.168444800723908, 10, 55, 4.5, 1, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 1
8.665597575606213, 10, 57, 4.7, 1, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 1
12.741973073142079, 10, 57, 4.7, 1, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 1
13.724388837218118, 11, 61, 4.545454545454546, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 1, 1, 0, 0, 0, 1
13.88458419892828, 14, 78, 4.571428571428571, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 1, 0, 0, 0, 1
31.24604598986488, 20, 122, 5.1, 3, 0, 5, 0, 0, 3, 0, 0, 0, 0, 0, 9, 4, 1, 2, 0, 0, 0, 1
10.001352092028956, 17, 89, 4.235294117647059, 1, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 3, 0, 0, 0, 0, 1
17.303256213494684, 12, 77, 5.416666666666667, 1, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 4, 2, 1, 0, 0, 0, 0, 1
15.464358319015677, 10, 58, 4.8, 1, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 1
10.189706087287442, 18, 88, 3.888888888888889, 1, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 4, 4, 1, 0, 0, 1, 0, 1
34.17090704480072, 26, 162, 5.230769230769231, 3, 0, 15, 0, 0, 1, 0, 0, 0, 1, 0, 8, 6, 0, 1, 0, 0, 0, 1
10.15009371127025, 11, 73, 5.636363636363637, 1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 3, 1, 2, 0, 0, 0, 0, 1
14.917286613729633, 19, 128, 5.7368421052631575, 1, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 3, 4, 4, 1, 0, 0, 1, 1
12.17987491633649, 13, 79, 5.076923076923077, 1, 0, 7, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 3, 0, 1, 0, 0, 1
20.374507345087935, 26, 128, 3.923076923076923, 2, 0, 13, 0, 0, 2, 0, 0, 0, 0, 0, 8, 2, 2, 0, 0, 1, 0, 1
28.97789027676814, 32, 164, 4.125, 3, 2, 17, 0, 0, 1, 0, 0, 0, 0, 0, 3, 8, 5, 2, 0, 0, 0, 1
10.996160013512183, 14, 72, 4.142857142857143, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 2, 0, 0, 1, 0, 1
